TX,Mitchell,9347,100,92
TX,Montague,19568,274,296
TX,Montgomery,447718,6770,2847
TX,Moore,20736,441,113
TX,Morris,12635,167,174
TX,Motley,1282,16,9
TX,Nacogdoches,64117,1032,554
TX,Navarro,49440,699,494
TX,Newton,13667,135,142
TX,Nolan,14917,243,165
TX,Nueces,323046,5092,2525
TX,Ochiltree,9791,207,73
TX,Oldham,2118,23,5
TX,Orange,81816,1064,912
TX,Palo Pinto,27567,392,308
TX,Panola,23310,323,228
TX,Parker,114919,1448,875
TX,Parmer,9290,168,67
TX,Pecos,16248,268,134
TX,Polk,46530,507,610
TX,Potter,121816,2245,1239
TX,Presidio,7470,141,31
TX,Rains,11287,110,116
TX,Randall,116483,1573,790
TX,Reagan,3014,67,14
TX,Real,2925,31,30
TX,Red River,12765,148,182
TX,Reeves,11046,164,105
TX,Refugio,7225,89,68
TX,Roberts,878,13,1
TX,Robertson,15706,230,173
TX,Rockwall,81391,1362,400
TX,Runnels,10170,143,152
TX,Rusk,49180,682,509
TX,Sabine,10208,100,148
TX,San Augustine,8574,98,122
TX,San Jacinto,24902,263,238
TX,San Patricio,68223,1142,541
TX,San Saba,5871,72,69
TX,Schleicher,2731,42,18
TX,Scurry,16222,247,158
TX,Shackelford,3047,30,35
TX,Shelby,26812,412,286
TX,Sherman,2913,41,11
TX,Smith,204665,3189,1845
TX,Somervell,8031,108,88
TX,Starr,62671,1553,358
TX,Stephens,9632,156,112
TX,Sterling,1259,14,10
TX,Stonewall,1354,34,16
TX,Sutton,4273,68,12
TX,Swisher,7424,133,62
TX,Tarrant,1789900,30110,10681
TX,Taylor,127683,2064,1200
TX,Terrell,969,10,5
TX,Terry,12142,187,109
TX,Throckmorton,1593,11,8
TX,Titus,30206,553,234
TX,Tom Green,108378,1710,1031
TX,Travis,1026158,16280,4575
TX,Trinity,13897,163,183
TX,Tyler,20556,242,222
TX,Upshur,38057,506,390
TX,Upton,3130,58,6
TX,Uvalde,26811,470,238
TX,Val Verde,48165,939,354
TX,Van Zandt,52005,641,593
TX,Victoria,87790,1380,755
TX,Walker,64119,641,454
TX,Waller,36530,572,260
TX,Ward,10528,204,100
TX,Washington,32893,446,360
TX,Webb,241438,6206,1200
TX,Wharton,41000,673,401
TX,Wheeler,4888,75,60
TX,Wichita,127616,1921,1269
TX,Wilbarger,13541,215,143
TX,Willacy,20395,399,117
TX,Williamson,410686,6711,1932
TX,Wilson,40749,569,347
TX,Winkler,6772,121,46
TX,Wise,59415,745,464
TX,Wood,43136,502,618
TX,Yoakum,7698,145,51
TX,Young,17792,232,241
TX,Zapata,14036,310,93
TX,Zavala,11585,235,91
UT,Beaver,6267,132,54
UT,Box Elder,49902,997,313
UT,Cache,115269,2720,454
UT,Carbon,19989,323,210
UT,Daggett,941,11,1
UT,Davis,300827,6473,1404
UT,Duchesne,17948,428,126
UT,Emery,10629,191,93
UT,Garfield,4625,77,39
UT,Grand,9660,122,75
UT,Iron,45280,1026,275
UT,Juab,10244,225,75
UT,Kane,6601,104,58
UT,Millard,12276,225,102
UT,Morgan,8908,172,41
UT,Piute,1431,25,5
UT,Rich,2160,43,11
UT,Salt Lake,1034989,19391,5557
UT,San Juan,15049,273,60
UT,Sanpete,25946,471,189
UT,Sevier,19976,380,172
UT,Summit,36969,532,119
UT,Tooele,58335,1178,281
UT,Uintah,31536,662,194
UT,Utah,545307,13185,2032
UT,Wasatch,21600,445,123
UT,Washington,137473,2846,1004
UT,Wayne,2601,47,9
UT,Weber,231834,4422,1492
VA,Accomack,38462,492,420
VA,Albemarle,94908,1139,652
VA,Alleghany,16242,181,230
VA,Amelia,12886,157,123
VA,Amherst,32482,358,345
VA,Appomattox,14552,174,129
VA,Arlington,217483,2800,936
VA,Augusta,72020,781,617
VA,Bath,4482,28,62
VA,Bedford,67154,671,533
VA,Bland,6791,61,69
VA,Botetourt,32551,287,281
VA,Brunswick,17514,192,215
VA,Buchanan,22860,234,287
VA,Buckingham,16080,172,177
VA,Campbell,52976,605,497
VA,Caroline,27870,402,255
VA,Carroll,29034,288,347
VA,Charles City,7217,75,71
VA,Charlotte,12039,159,162
VA,Chesterfield,306670,4022,1743
VA,Clarke,14588,142,135
VA,Craig,4969,41,56
VA,Culpeper,46502,668,370
VA,Cumberland,9757,107,74
VA,Dickenson,16087,170,198
VA,Dinwiddie,26338,295,242
VA,Essex,11189,148,141
VA,Fairfax,1037605,14465,4388
VA,Fauquier,68010,854,479
VA,Floyd,15013,168,154
VA,Fluvanna,25732,339,200
VA,Franklin,51924,595,502
VA,Frederick,74972,1037,490
VA,Giles,17358,174,206
VA,Gloucester,39184,425,336
VA,Goochland,21311,218,179
VA,Grayson,15793,153,223
VA,Greene,18421,263,136
VA,Greensville,12049,158,110
VA,Halifax,35258,407,487
VA,Hanover,99933,1091,761
VA,Henrico,296415,4055,2471
VA,Henry,54888,630,671
VA,Highland,2338,15,22
VA,Isle of Wight,35877,405,320
VA,James City,63735,633,539
VA,King and Queen,6796,74,79
VA,King George,23557,394,132
VA,King William,16225,218,107
VA,Lancaster,11230,102,212
VA,Lee,25166,252,285
VA,Loudoun,301171,5466,973
VA,Louisa,33078,414,311
VA,Lunenburg,12799,136,164
VA,Madison,13702,149,121
VA,Mathews,8984,71,107
VA,Mecklenburg,31969,340,440
VA,Middlesex,10731,89,145
VA,Montgomery,91023,917,518
VA,Nelson,15487,169,183
VA,New Kent,18112,191,118
VA,Northampton,13492,176,182
VA,Northumberland,12995,113,168
VA,Nottoway,15929,189,193
VA,Orange,33600,433,325
VA,Page,24070,269,271
VA,Patrick,18636,175,224
VA,Pittsylvania,61414,673,640
VA,Powhatan,27964,288,165
VA,Prince Edward,22370,224,241
VA,Prince George,37116,378,173
VA,Prince William,379166,6453,1471
VA,Pulaski,35022,355,418
VA,Rappahannock,7035,73,72
VA,Richmond,8961,85,114
VA,Roanoke,91011,1118,888
VA,Rockbridge,21294,254,234
VA,Rockingham,75134,926,634
VA,Russell,29250,317,372
VA,Scott,22585,227,306
VA,Shenandoah,41036,521,470
VA,Smyth,31738,345,409
VA,Southampton,18483,199,211
VA,Spotsylvania,120977,1711,700
VA,Stafford,124166,1705,546
VA,Surry,7088,71,61
VA,Sussex,12116,126,155
VA,Tazewell,44907,478,591
VA,Warren,36713,521,347
VA,Washington,53018,546,618
VA,Westmoreland,17686,205,237
VA,Wise,41773,492,475
VA,Wythe,28868,317,361
VA,York,61140,592,374
VA,Alexandria City,150006,2435,746
VA,Bedford City,6350,63,103
VA,Bristol City,17690,200,253
VA,Buena Vista City,6222,59,83
VA,Charlottesville City,42218,560,325
VA,Chesapeake City,222455,3027,1563
VA,Colonial Heights City,17823,230,215
VA,Covington City,6149,51,78
VA,Danville City,44400,592,733
VA,Emporia City,5635,61,88
VA,Fairfax City,24665,376,199
VA,Falls Church City,11957,141,73
VA,Franklin City,8814,155,133
VA,Fredericksburg City,23193,408,223
VA,Galax City,6880,88,98
VA,Hampton City,144236,1972,1141
VA,Harrisonburg City,45137,558,250
VA,Hopewell City,23123,369,266
VA,Lexington City,6901,28,54
VA,Lynchburg City,73933,1039,782
VA,Manassas City,36514,572,183
VA,Manassas Park City,12042,219,18
VA,Martinsville City,14635,182,267
VA,Newport News City,193172,3195,1357
VA,Norfolk City,233333,4043,1884
VA,Norton City,3713,41,43
VA,Petersburg City,32986,580,464
VA,Poquoson City,11794,95,108
VA,Portsmouth City,99321,1577,995
VA,Radford City,16184,142,124
VA,Richmond City,204451,3232,2188
VA,Roanoke City,94482,1325,1255
VA,Salem City,25462,259,288
VA,Staunton City,23886,291,290
VA,Suffolk City,83659,1190,724
VA,Virginia Beach City,433575,6278,2720
VA,Waynesboro City,22241,313,232
VA,Williamsburg City,12729,198,103
VA,Winchester City,26322,424,274
VT,Addison,36760,361,274
VT,Bennington,36411,380,403
VT,Caledonia,30252,349,280
VT,Chittenden,152313,1599,943
VT,Essex,6394,48,75
VT,Franklin,48182,595,377
VT,Grand Isle,7560,70,44
VT,Lamoille,25958,282,216
VT,Orange,28896,308,250
VT,Orleans,27301,259,282
VT,Rutland,63014,586,626
VT,Washington,58696,591,486
VT,Windham,43471,428,410
VT,Windsor,56552,551,540
WA,Adams,17732,423,93
WA,Asotin,21432,276,217
WA,Benton,168294,2394,1125
WA,Chelan,72372,965,626
WA,Clallam,71413,701,882
WA,Clark,432002,6006,2905
WA,Columbia,4040,34,44
WA,Cowlitz,101966,1346,983
WA,Douglas,37565,579,277
WA,Ferry,7520,77,65
WA,Franklin,77355,1776,332
WA,Garfield,2101,20,17
WA,Grant,88098,1608,602
WA,Grays Harbor,71797,908,771
WA,Island,81054,894,779
WA,Jefferson,29676,244,351
WA,King,1916441,23028,11580
WA,Kitsap,240862,2922,1834
WA,Kittitas,39532,436,257
WA,Klickitat,20554,246,182
WA,Lewis,74741,977,823
WA,Lincoln,10248,113,115
WA,Mason,58016,693,570
WA,Okanogan,40552,575,390
WA,Pacific,21272,227,298
WA,Pend Oreille,12946,131,137
WA,Pierce,796836,10965,5775
WA,San Juan,15484,116,130
WA,Skagit,119534,1594,1083
WA,Skamania,10894,108,76
WA,Snohomish,694571,9399,4352
WA,Spokane,468684,6187,3811
WA,Stevens,42334,551,421
WA,Thurston,250979,3042,1831
WA,Wahkiakum,4062,43,56
WA,Walla Walla,59059,768,542
WA,Whatcom,200434,2429,1419
WA,Whitman,42689,452,217
WA,Yakima,239054,4326,1776
WI,Adams,20088,169,222
WI,Ashland,16181,200,184
WI,Barron,45591,543,489
WI,Bayfield,14789,134,151
WI,Brown,247319,3420,1641
WI,Buffalo,13425,147,141
WI,Burnett,15884,145,173
WI,Calumet,44739,662,263
WI,Chippewa,60609,799,514
WI,Clark,33426,583,333
WI,Columbia,55170,670,492
WI,Crawford,16731,211,166
WI,Dane,491357,6227,2736
WI,Dodge,87335,985,855
WI,Door,27815,263,317
WI,Douglas,44274,486,417
WI,Dunn,42968,470,310
WI,Eau Claire,99409,1230,722
WI,Florence,4554,35,48
WI,Fond du Lac,100070,1210,915
WI,Forest,9605,112,113
WI,Grant,48965,616,492
WI,Green,36110,437,338
WI,Green Lake,18472,230,242
WI,Iowa,23498,330,206
WI,Iron,6078,44,89
WI,Jackson,19886,250,179
WI,Jefferson,80833,1051,635
WI,Juneau,26451,292,283
WI,Kenosha,165382,2245,1218
WI,Kewaunee,20315,230,173
WI,La Crosse,113679,1355,905
WI,Lafayette,15737,211,141
WI,Langlade,20008,208,238
WI,Lincoln,29404,299,325
WI,Manitowoc,80583,931,780
WI,Marathon,131612,1677,1045
WI,Marinette,41968,429,478
WI,Marquette,14727,173,179
WI,Menominee,4513,118,15
WI,Milwaukee,959521,15010,8108
WI,Monroe,43760,679,418
WI,Oconto,37149,393,334
WI,Oneida,35930,333,389
WI,Outagamie,177155,2387,1205
WI,Ozaukee,86311,862,650
WI,Pepin,7293,91,69
WI,Pierce,40081,468,257
WI,Polk,44252,522,441
WI,Portage,69176,776,475
WI,Price,14214,120,180
WI,Racine,200601,2678,1563
WI,Richland,17848,225,188
WI,Rock,160155,2111,1342
WI,Rusk,14367,163,167
WI,St. Croix,83351,1175,501
WI,Sauk,58922,799,553
WI,Sawyer,16939,192,184
WI,Shawano,41166,478,434
WI,Sheboygan,114560,1439,1006
WI,Taylor,19222,258,204
WI,Trempealeau,27754,379,278
WI,Vernon,29324,456,297
WI,Vilas,21496,179,274
WI,Walworth,100593,1214,812
WI,Washburn,16666,183,173
WI,Washington,130681,1575,936
WI,Waukesha,383154,4178,2989
WI,Waupaca,51665,568,664
WI,Waushara,24606,251,252
WI,Winnebago,163370,1927,1295
WI,Wood,73932,903,707
WV,Barbour,15758,184,191
WV,Berkeley,103854,1373,802
WV,Boone,24709,285,297
WV,Braxton,14434,138,171
WV,Brooke,23509,211,305
WV,Cabell,95214,1119,1171
WV,Calhoun,7118,72,89
WV,Clay,10022,124,117
WV,Doddridge,7202,70,87
WV,Fayette,46123,563,565
WV,Gilmer,6824,71,82
WV,Grant,11833,123,139
WV,Greenbrier,34527,369,438
WV,Hampshire,22695,248,236
WV,Hancock,29729,309,406
WV,Hardy,13611,149,141
WV,Harrison,68911,854,822
WV,Jackson,28067,317,332
WV,Jefferson,52750,645,421
WV,Kanawha,191663,2187,2323
WV,Lewis,17391,202,222
WV,Lincoln,22147,270,251
WV,Logan,35498,397,458
WV,McDowell,22398,254,328
WV,Marion,56706,628,699
WV,Marshall,32556,307,383
WV,Mason,25568,287,302
WV,Mercer,61921,688,803
WV,Mineral,27204,300,289
WV,Mingo,26387,322,313
WV,Monongalia,90080,969,619
WV,Monroe,13715,127,148
WV,Morgan,16385,147,214
WV,Nicholas,26213,298,308
WV,Ohio,44015,465,574
WV,Pendleton,7390,74,86
WV,Pleasants,7364,58,99
WV,Pocahontas,8418,76,111
WV,Preston,30247,315,356
WV,Putnam,55673,692,523
WV,Raleigh,79187,864,896
WV,Randolph,28390,317,344
WV,Ritchie,10208,117,120
WV,Roane,14870,164,158
WV,Summers,13081,106,159
WV,Taylor,16328,162,186
WV,Tucker,6812,62,90
WV,Tyler,8680,86,123
WV,Upshur,23806,271,260
WV,Wayne,41119,423,476
WV,Webster,9444,93,118
WV,Wetzel,16226,185,195
WV,Wirt,5605,59,70
WV,Wood,86888,962,972
WV,Wyoming,23304,239,276
WY,Albany,33979,437,171
WY,Big Horn,11581,161,137
WY,Campbell,43967,736,220
WY,Carbon,15720,220,114
WY,Converse,13578,190,103
WY,Crook,6653,88,57
WY,Fremont,38719,633,367
WY,Goshen,12319,147,124
WY,Hot Springs,4590,43,66
WY,Johnson,8531,110,84
WY,Laramie,88854,1327,701
WY,Lincoln,16995,301,120
WY,Natrona,74508,1078,617
WY,Niobrara,2366,29,20
WY,Park,27976,329,258
WY,Platte,8196,81,98
WY,Sheridan,29163,381,302
WY,Sublette,8792,140,55
WY,Sweetwater,41226,694,241
WY,Teton,20710,307,88
WY,Uinta,20927,333,134
WY,Washakie,7911,106,90
WY,Weston,7009,81,70
DC,Washington,599657,8314,5234
