日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
20060123	1254.776978	1257.347046	1244.274048	1255.774048	1444048	33571016	1240.889282	1228.714966	1201.720215	1176.421143	1147.827637	1155.042969	0	0
20060120	1251.409058	1258.697998	1247.204956	1255.307983	1647074	36525512	1230.30835	1224.704224	1195.693604	1171.172607	1146.417358	1155.049805	0	0
20060119	1235.083008	1251.957031	1230.849976	1251.57605	1573033	38144464	1223.538452	1220.115601	1189.466064	1165.98291	1145.03894	1155.037964	0	0
20060118	1207.525024	1234.529053	1206.359009	1233.349976	1277964	30795720	1218.564087	1214.684937	1183.704346	1160.52356	1143.549072	1155.010742	0	0
20060117	1200.255005	1209.024048	1198.838989	1208.437988	960998	21816272	1214.104614	1209.446289	1178.624268	1155.384888	1141.98291	1155.035156	0	0
20060116	1221.109985	1221.385986	1202.587036	1202.869019	1230890	29452892	1216.540649	1204.708252	1174.577881	1151.579956	1140.63208	1155.209106	0	0
20060113	1228.156982	1231.223022	1214.880981	1221.458984	1356738	32342160	1219.100342	1201.407471	1170.612061	1148.109375	1139.113281	1155.368652	0	0
20060112	1208.765991	1227.302002	1205.282959	1226.703979	1315084	30310916	1216.692993	1194.965088	1165.808472	1144.036011	1137.443237	1155.548706	0	0
20060111	1219.811035	1223.55896	1204.041016	1211.052979	1535019	34430876	1210.80603	1187.723389	1160.365723	1139.71228	1135.673706	1155.736572	0	0
20060110	1215.848022	1220.755981	1203.651001	1220.618042	1378450	30754280	1204.787964	1182.300415	1155.63147	1136.371094	1134.015869	1155.989624	0	0
20060109	1210.319946	1217.313965	1205.248047	1215.667969	1446243	32136776	1192.875732	1174.725708	1150.274414	1132.847778	1132.395142	1156.2229	0	0
20060106	1198.811035	1215.536011	1191.614014	1209.421997	1753877	39717420	1183.7146	1166.682861	1144.406982	1129.437988	1130.934692	1156.481323	0	0
20060105	1183.305054	1197.837036	1180.45105	1197.269043	1545415	38161000	1173.237061	1158.816406	1138.916748	1125.982178	1129.501221	1156.783691	0	0
20060104	1163.878052	1181.004028	1161.906006	1180.963013	1235489	28306070	1164.640869	1152.723755	1133.442749	1122.694946	1128.241943	1157.125488	0	0
20051230	1171.574951	1173.063965	1158.965942	1161.057007	1047991	24000692	1159.812744	1147.80249	1128.35437	1120.660767	1126.829712	1157.631836	0	0
20051229	1157.505981	1169.866943	1157.505005	1169.862061	1101849	26570512	1156.575562	1144.447754	1125.015869	1119.192139	1125.637329	1158.088257	0	0
20051228	1155.116943	1157.197021	1149.270996	1157.034058	677833	17587990	1149.650757	1139.817017	1121.460205	1116.707153	1124.543457	1158.510498	0	0
20051227	1157.489014	1158.162964	1149.847046	1154.287964	725990	18089136	1144.395874	1136.652222	1118.571777	1114.669067	1123.514526	1159.044434	0	0
20051226	1145.77002	1159.781982	1145.337036	1156.822998	877989	21491898	1140.806641	1133.008057	1115.706787	1112.443115	1122.554199	1159.647217	0	0
20051223	1135.704956	1144.937988	1135.073975	1144.870972	682669	17316364	1135.792236	1128.962402	1113.406616	1110.170654	1121.641113	1160.272095	0	0
20051222	1129.563965	1136.000977	1125.953979	1135.238037	535777	13600805	1132.319702	1125.822998	1111.908936	1108.348145	1120.897095	1160.922974	0	0
20051221	1135.977051	1142.392944	1128.942993	1130.759033	587832	16870708	1129.983032	1122.13147	1110.815796	1106.783569	1120.444702	1161.620605	0	0
20051220	1131.796021	1136.385986	1126.990967	1136.342041	545010	14904687	1128.908569	1119.01709	1109.565186	1106.030029	1120.22998	1162.36853	0	0
20051219	1127.837036	1134.5	1123.504028	1131.750977	543178	15363433	1125.209351	1114.162231	1107.680664	1105.15686	1119.998779	1163.178223	0	0
20051216	1122.733032	1127.94104	1118.936035	1127.508057	597202	14925702	1122.132568	1108.906738	1107.090088	1104.120239	1119.93689	1163.957153	0	0
20051215	1125.671997	1134.853027	1121.55603	1123.555054	796705	21706978	1119.326416	1105.584717	1106.564575	1103.204834	1119.723267	1164.742065	0	0
20051214	1117.469971	1127.629028	1110.206055	1125.386963	723007	17972824	1114.279907	1103.103882	1105.152222	1102.261963	1119.474365	1165.606445	0	0
20051213	1115.765015	1119.421021	1106.749023	1117.845947	540444	14536790	1109.12561	1100.491455	1103.67749	1101.575562	1119.279785	1166.453613	0	0
20051212	1115.750977	1118.525024	1109.082031	1116.366943	563432	14521742	1103.115234	1098.405518	1102.160522	1100.645752	1119.143433	1167.314575	0	0
20051209	1097.515015	1114.583984	1094.738037	1113.477051	635167	17412088	1095.681152	1097.850952	1100.77478	1099.860718	1119.137329	1168.188843	0	0
20051208	1100.685059	1106.342041	1092.991943	1098.322998	507499	15956153	1091.84314	1097.994995	1099.610718	1098.773682	1118.905029	1169.098145	0	0
20051207	1087.740967	1100.047974	1086.733032	1099.61499	504036	16715419	1091.927979	1099.500122	1099.109619	1098.755615	1118.802368	1170.054565	1	0
20051206	1077.578003	1089.593994	1074.006958	1087.793945	525565	16489206	1091.857178	1100.113159	1099.536499	1098.67395	1118.579346	1171.083008	0	0
20051205	1093.100952	1093.100952	1077.405029	1079.197021	516488	16783008	1093.695679	1101.199219	1100.654175	1099.811279	1118.626587	1172.165283	0	1
20051202	1099.755981	1102.759033	1089.562012	1094.286987	489992	14105440	1100.020752	1105.273193	1101.726807	1101.877075	1118.852295	1173.284912	0	0
20051201	1098.784058	1104.562988	1094.437988	1098.746948	425319	12172240	1104.146729	1107.544312	1102.014771	1103.444946	1118.969116	1174.3927	0	0
20051130	1095.29895	1099.577026	1090.723022	1099.260986	482206	14218183	1107.072021	1107.200684	1101.840942	1104.684814	1119.238281	1175.529785	0	0
20051129	1109.56897	1110.305054	1095.343994	1096.985962	511796	16366096	1108.369019	1106.863525	1102.117432	1105.863037	1119.374268	1176.652466	0	0
20051128	1113.828979	1119.344971	1106.942993	1110.822998	556212	15023000	1108.702759	1105.915771	1101.765869	1107.337036	1118.823853	1177.735596	0	0
20051125	1113.282959	1115.081055	1107.213013	1114.916016	636449	18039438	1110.525391	1103.69873	1100.865479	1108.021851	1118.187012	1178.717041	0	0
20051124	1105.334961	1117.94397	1103.762939	1113.374023	728881	20730694	1110.942017	1101.226685	1099.163086	1108.843018	1117.342896	1179.738892	0	0
20051123	1096.560059	1106.477051	1093.952026	1105.745972	511008	14543051	1107.329346	1098.719482	1098.383423	1110.150757	1116.53186	1180.765625	0	0
20051122	1119.688965	1119.688965	1098.494995	1098.655029	612397	17146476	1105.358032	1098.960083	1097.954346	1112.021118	1115.977173	1181.751465	0	0
20051121	1117.776001	1122.879028	1114.243042	1119.936035	663948	17769324	1103.128662	1100.109131	1099.117432	1113.972412	1115.661377	1182.745117	0	0
20051118	1095.520996	1122.609985	1093.529053	1116.999023	1003539	26656112	1096.87207	1098.180542	1100.179077	1114.606079	1115.163208	1183.682861	0	0
20051117	1094.878052	1098.675049	1090.35498	1095.310059	522437	13413698	1091.51123	1096.485107	1101.395142	1115.893188	1114.621094	1184.44458	0	0
20051116	1086.82605	1096.296997	1075.43103	1095.890015	551779	15135116	1090.109497	1096.481323	1103.427002	1117.898926	1114.317261	1185.280396	0	0
20051115	1088.511963	1099.029053	1082.506958	1087.508057	551338	14839703	1092.56189	1097.371704	1105.362915	1119.095215	1114.119385	1186.117432	0	0
20051114	1089.55896	1089.708984	1083.022949	1088.652954	410364	12903257	1097.089722	1097.615967	1108.047607	1120.619507	1114.005615	1186.98645	0	0
20051111	1085.69397	1094.307007	1078.583008	1090.194946	557575	16031391	1099.489136	1098.032349	1110.183594	1122.832397	1113.857056	1187.938721	0	0
20051110	1106.94397	1106.94397	1086.099976	1088.301025	759688	23324026	1101.459229	1097.099487	1112.651123	1124.891968	1113.932739	1188.784302	0	0
20051109	1110.546997	1117.062988	1107.641968	1108.152954	818154	27009208	1102.853516	1098.047607	1115.866577	1127.28064	1114.059082	1189.6521	0	0
20051108	1099.939941	1111.119019	1092.53894	1110.146973	710744	21967608	1102.181396	1096.948486	1118.551636	1129.941772	1114.015869	1190.501709	1	0
20051107	1099.526978	1100.952026	1089.828979	1100.650024	559319	13969705	1098.141968	1098.12561	1120.903931	1133.357422	1113.928345	1191.427979	0	0
20051104	1094.258057	1100.430054	1087.844971	1100.045044	628918	17338832	1096.575439	1102.17749	1122.818848	1137.356812	1113.885132	1192.396484	0	0
20051103	1104.593994	1111.437012	1090.821045	1095.272949	776667	20366228	1092.739746	1106.304932	1125.59729	1141.119995	1113.948364	1193.295654	0	0
20051102	1089.996948	1108.884033	1089.996948	1104.791992	841991	22338974	1093.241577	1110.372559	1128.607788	1145.187134	1114.021118	1194.159058	0	0
20051101	1091.677002	1094.152954	1074.297974	1089.949951	657555	17351112	1091.715454	1113.354248	1129.956787	1148.936035	1114.18335	1195.057251	0	0
20051031	1079.040039	1096.149048	1078.285034	1092.817017	672955	17686604	1098.109009	1118.479248	1132.121338	1152.843018	1114.563354	1195.939697	0	0
20051028	1097.584961	1102.022949	1067.406982	1080.866943	816227	19988640	1107.779907	1122.334961	1135.232666	1156.022949	1114.880005	1196.890747	0	0
20051027	1093.930054	1101.269043	1087.484009	1097.781982	823224	19299380	1119.869873	1128.202881	1138.788208	1159.648193	1115.532471	1197.917725	0	0
20051026	1119.428955	1119.428955	1094.571045	1097.161011	887395	21593488	1127.503418	1133.685547	1141.897217	1162.869141	1116.126831	1198.868286	0	0
20051025	1140.172974	1140.172974	1121.286011	1121.917969	817820	18774294	1134.992798	1140.154663	1146.438599	1166.107422	1116.556885	1199.801636	0	0
20051024	1141.331055	1143.458984	1133.920044	1141.171021	818420	18288404	1138.849365	1143.682129	1150.973511	1167.820801	1116.918579	1200.645752	0	0
20051021	1135.609985	1145.98999	1132.358032	1141.317993	873290	19122406	1136.890137	1143.460083	1154.946289	1169.656006	1117.058594	1201.628174	0	0
20051020	1133.453003	1136.313965	1119.378052	1135.948975	873381	20473776	1136.535889	1144.889648	1158.52771	1171.240356	1117.290894	1202.600586	0	0
20051019	1141.052002	1150.593994	1132.479004	1134.608032	928273	21504684	1139.867554	1146.843262	1162.59436	1172.873047	1117.595947	1203.709473	0	0
20051018	1131.262939	1142.036987	1129.668945	1141.20105	937677	20478916	1145.31665	1146.559814	1166.727051	1173.812744	1118.009155	1204.862915	0	0
20051017	1138.379028	1138.379028	1121.968018	1131.375	756331	17065172	1148.514771	1145.763428	1170.025024	1173.985596	1118.498291	1205.884399	0	0
20051014	1152.374023	1154.319946	1135.509033	1139.546997	794889	17911176	1150.029785	1148.130127	1172.866943	1174.753906	1119.05127	1207.038818	0	0
20051013	1162.022949	1165.35498	1152.088989	1152.607056	894275	21289660	1153.243164	1149.373413	1175.370728	1175.831177	1119.696411	1208.223022	0	0
20051012	1157.484985	1165.666016	1152.250977	1161.853027	969886	23097312	1153.818848	1150.108765	1177.460938	1176.493408	1120.377319	1209.322266	0	0
20051011	1137.947998	1157.302979	1133.89502	1157.192017	660682	16095365	1147.802979	1152.72229	1179.08374	1176.669556	1121.096924	1210.417236	0	0
20051010	1153.671997	1153.671997	1137.28894	1138.949951	559114	13451012	1143.012085	1158.264771	1179.890137	1176.428345	1121.616333	1211.647583	0	0
20050930	1156.77002	1158.697998	1150.626953	1155.614014	702257	15411173	1146.230469	1166.432495	1182.754028	1177.083374	1122.466431	1212.772339	0	0
20050929	1134.44104	1155.776978	1134.44104	1155.484985	874966	20109324	1145.503662	1172.165771	1184.415771	1176.902344	1123.240601	1213.944092	0	0
20050928	1131.317017	1142.48999	1129.053955	1131.774048	691933	15950542	1146.39856	1178.345459	1185.888184	1176.654053	1123.824097	1215.175171	0	0
20050927	1155.052979	1157.79895	1132.526978	1133.237061	866765	19902436	1157.641357	1186.894165	1187.439331	1178.689331	1124.516479	1216.306763	0	0
20050926	1150.932983	1155.604004	1147.267944	1155.041992	692532	15390726	1173.517334	1194.286621	1188.096924	1180.157471	1125.00415	1217.258667	0	0
20050923	1157.295044	1164.598999	1149.744995	1151.97998	875884	21070670	1186.634399	1197.60376	1188.06604	1181.222778	1125.403442	1218.059326	0	0
20050922	1185.687988	1185.687988	1147.19397	1159.959961	1357624	33633716	1198.827759	1201.368286	1189.060181	1181.754028	1125.999878	1218.652954	0	0
20050921	1210.852051	1210.852051	1186.980957	1187.988037	1445601	34405216	1210.291992	1204.813354	1189.685791	1182.54126	1126.177246	1219.054321	0	1
20050920	1222.255005	1223.564941	1204.869019	1212.616943	1531662	34692432	1216.146729	1205.445557	1188.643311	1181.776001	1126.048706	1219.450684	0	0
20050919	1213.485962	1220.973999	1210.187988	1220.626953	1182511	27108096	1215.055908	1201.515869	1185.510254	1179.773193	1125.902222	1219.737427	0	0
20050916	1217.418945	1217.758057	1208.561035	1212.947021	1055259	23622460	1208.572998	1199.075562	1182.408691	1177.048462	1125.731323	1220.092163	0	0
20050915	1217.519043	1218.94104	1210.718018	1217.281006	1304330	29105976	1203.908569	1196.665771	1179.270508	1174.241699	1125.67041	1220.537598	0	0
20050914	1209.266968	1217.412964	1204.546021	1217.260986	1520850	35196040	1199.334595	1193.430908	1175.808228	1170.418579	1125.594482	1220.954346	1	0
20050913	1188.25	1207.401001	1186.219971	1207.16394	1191496	28418686	1194.744263	1187.984619	1174.586792	1166.766479	1125.464478	1221.393921	0	0
20050912	1189.746948	1191.932983	1181.43396	1188.212036	783680	18375298	1187.97583	1181.906738	1173.092529	1163.328857	1125.462402	1221.876953	0	0
20050909	1194.494995	1204.456055	1184.422974	1189.625	1035242	24902980	1189.578247	1178.52832	1173.032227	1160.020142	1125.819458	1222.409912	0	0
20050908	1196.272949	1201.463013	1184.787964	1194.411011	1484081	34759752	1189.422852	1176.751831	1171.946777	1156.467163	1126.134155	1223.019653	0	0
20050907	1170.77002	1194.58606	1168.581055	1194.30896	1336967	30895956	1187.527222	1174.558228	1171.405151	1152.871704	1126.542969	1223.519653	0	0
20050906	1197.230957	1201.823975	1172.063965	1173.322021	1550257	36324396	1181.224976	1171.840942	1169.941406	1149.391724	1127.053589	1224.024902	0	0
20050905	1189.064941	1196.865967	1184.010986	1196.223999	1192063	29036208	1175.837646	1169.504272	1168.9021	1146.041138	1127.852173	1224.669434	0	0
20050902	1187.062012	1188.912964	1179.109009	1188.848022	1300424	30912884	1167.478394	1165.741699	1166.034912	1141.013672	1128.66272	1225.24353	0	0
20050901	1163.699951	1185.76001	1160.047974	1184.932983	1537201	37886912	1164.080811	1161.875244	1163.029663	1136.262939	1129.505371	1225.866577	0	0
20050831	1145.812988	1163.524048	1140.098999	1162.797974	974446	23585418	1161.589111	1158.185547	1158.912354	1130.786011	1130.349487	1226.428467	0	0
20050830	1151.620972	1153.765015	1145.271973	1146.38501	824695	19966514	1162.456787	1161.189209	1156.157471	1126.061157	1131.632568	1227.144165	0	0
20050829	1171.999023	1172.014038	1147.93396	1154.427979	1034502	28189078	1163.171265	1164.278564	1154.040039	1121.660156	1133.064819	1227.92041	0	0
20050826	1173.01001	1174.536987	1163.990967	1171.859985	1056193	25999968	1164.005127	1167.536377	1150.766113	1116.915894	1134.225952	1228.735596	0	0
20050825	1167.999023	1172.689941	1157.182983	1172.474976	1076000	27205644	1159.670044	1167.141846	1146.324829	1112.057861	1135.191284	1229.488892	0	0
20050824	1151.447998	1171.43396	1151.447998	1167.136963	1058706	30045608	1154.781982	1168.252197	1142.028564	1107.655762	1136.206909	1230.217163	0	0
20050823	1158.828979	1159.630981	1139.239014	1149.957031	995964	26975540	1159.921509	1168.041748	1138.167114	1103.330933	1137.209473	1231.022461	0	1
20050822	1148.972046	1162.040039	1142.677979	1158.597046	1107564	30586568	1165.38562	1168.299438	1134.30957	1099.871094	1138.488159	1231.895386	0	0
20050819	1144.458984	1157.369995	1132.86499	1150.18396	1403282	36460372	1171.067383	1166.327881	1128.649658	1094.967896	1139.716675	1232.800903	0	0
20050818	1194.436035	1201.755005	1146.561035	1148.035034	2350838	65532932	1174.613525	1164.18396	1123.456665	1090.561035	1141.068726	1233.803101	0	0
20050817	1175.176025	1193.567993	1160.082031	1192.833984	1528443	39023496	1181.722412	1159.639404	1117.086304	1086.913208	1142.418213	1234.794434	0	0
20050816	1188.02002	1192.916992	1170.109985	1177.277954	1631036	38349280	1176.162109	1151.125854	1108.497192	1081.603638	1143.390259	1235.584839	0	0
20050815	1167.032959	1187.796997	1163.848022	1187.005981	1548215	38830768	1171.213379	1143.801758	1100.351074	1076.995728	1144.490112	1236.431885	0	0
20050812	1185.265991	1192.04895	1161.786987	1167.915039	1856188	47087276	1161.588623	1133.995972	1091.605713	1072.338013	1145.30249	1237.301758	0	0
20050811	1165.442993	1184.255981	1164.104004	1183.578979	1736843	43196540	1153.754272	1125.507813	1084.515747	1068.593994	1146.061279	1238.095215	0	0
20050810	1153.208984	1165.126953	1144.949951	1165.032959	1391962	36379072	1137.556274	1115.804688	1077.357666	1065.172607	1146.83252	1238.853638	0	0
20050809	1139.121948	1152.939941	1130.584961	1152.534058	1232449	30836892	1126.089478	1108.292236	1070.975586	1063.171387	1147.781372	1239.738403	0	0
20050808	1131.802979	1146.727051	1131.802979	1138.881958	1425896	36295992	1116.390137	1100.31958	1065.656982	1061.706543	1148.752197	1240.757568	0	0
20050805	1102.619995	1129.067993	1102.595947	1128.743042	1307107	35484584	1106.403442	1090.971436	1059.287842	1061.221191	1149.614014	1241.757202	0	0
20050804	1104.910034	1108.162964	1099.134033	1102.588989	830217	25266484	1097.261353	1082.729248	1053.749756	1060.325928	1150.645264	1242.778809	0	0
20050803	1106.317017	1120.678955	1103.904053	1107.698975	1349490	41190688	1094.053101	1074.533569	1050.550171	1060.029663	1151.364868	1243.918945	0	0
20050802	1089.527954	1104.043945	1084.796021	1104.037964	811275	24788136	1090.495239	1065.868896	1046.842529	1059.840698	1152.065796	1245.118042	0	0
20050801	1082.796021	1094.151001	1081.118042	1088.947998	637027	17586408	1084.249023	1056.900635	1043.592773	1059.755615	1152.979614	1246.331543	0	0
20050729	1084.972046	1088.475952	1077.121948	1083.032959	750320	21468600	1075.539429	1049.215454	1041.509155	1060.644775	1154.120728	1247.767822	0	0
20050728	1090.109985	1097.634033	1083.357056	1086.547974	1106374	30300032	1068.197021	1043.523682	1040.137207	1060.730713	1155.445068	1249.227539	0	0
